MARKET,CATEGORY,BRAND,year_month,total_visits,distinct_locations_approx
Atlanta,Restaurants and Other Eating Places,Checkers Drive-In Restaurants,2022-01,1081288.0,1
Atlanta,Restaurants and Other Eating Places,Pizza Hut,2022-01,922655.0,1
Atlanta,Restaurants and Other Eating Places,Jersey Mike's,2022-01,906085.0,1
Atlanta,Restaurants and Other Eating Places,Marco's Pizza,2022-01,874465.0,1
Atlanta,Specialty Food Stores,Great American Cookies,2022-01,24332.0,1
Atlanta,Specialty Food Stores,It'sugar,2022-01,10556.0,1
Atlanta,Specialty Food Stores,Pretzelmaker,2022-01,5222.0,1
Atlanta,Specialty Food Stores,Daylight Donuts,2022-01,4503.0,1
Atlanta,Specialty Food Stores,Zion Market,2022-01,2529.0,1
Atlanta,Specialty Food Stores,Pelican's SnoBalls,2022-01,1986.0,1
Atlanta,Specialty Food Stores,Pepper Palace,2022-01,959.0,1
Atlanta,Specialty Food Stores,Graze Craze,2022-01,931.0,1
Atlanta,Spectator Sports,K1 Speed,2022-01,2859.0,1
Atlanta,Traveler Accommodation,Hampton,2022-01,356296.0,1
Atlanta,Traveler Accommodation,Fairfield Inn & Suites by Marriott,2022-01,267920.0,1
Atlanta,Traveler Accommodation,Quality Inn,2022-01,257982.0,1
Atlanta,Traveler Accommodation,Courtyard by Marriott,2022-01,239926.0,7
Atlanta,Traveler Accommodation,SpringHill Suites by Marriott,2022-01,166220.0,1
Atlanta,Traveler Accommodation,Hilton Garden Inn,2022-01,158405.0,1
Atlanta,Traveler Accommodation,La Quinta Inns & Suites,2022-01,133527.0,1
Atlanta,Traveler Accommodation,Days Inn,2022-01,121865.0,1
Atlanta,Traveler Accommodation,Hilton International,2022-01,112885.0,1
Atlanta,Traveler Accommodation,Country Inn & Suites by Radisson Americas,2022-01,109354.0,8
Atlanta,Traveler Accommodation,Best Western,2022-01,102686.0,9
Atlanta,Traveler Accommodation,Marriott Hotels,2022-01,97297.0,1
Atlanta,Traveler Accommodation,Country Inn & Suites By Radisson,2022-01,94560.0,1
Atlanta,Traveler Accommodation,Super 8,2022-01,90424.0,1
Atlanta,Traveler Accommodation,Motel 6,2022-01,87643.0,1
Atlanta,Traveler Accommodation,Econo Lodge,2022-01,86024.0,1
Atlanta,Traveler Accommodation,Residence Inn by Marriott,2022-01,85585.0,1
Atlanta,Traveler Accommodation,Westin Hotels & Resorts,2022-01,85385.0,1
Atlanta,Traveler Accommodation,Comfort Suites,2022-01,82960.0,1
Atlanta,Traveler Accommodation,Extended Stay America,2022-01,77215.0,1
Atlanta,Traveler Accommodation,DoubleTree by Hilton,2022-01,75419.0,2
Atlanta,Traveler Accommodation,Sonesta Hotels & Resorts,2022-01,72430.0,4
Atlanta,Traveler Accommodation,Holiday Inn,2022-01,72049.0,1
Atlanta,Traveler Accommodation,Home2 Suites,2022-01,71052.0,1
Atlanta,Traveler Accommodation,Staybridge Suites,2022-01,67654.0,1
Atlanta,Waste Collection,1-800 Got Junk,2022-01,129.0,1
Atlanta,Waste Treatment and Disposal,Republic Services,2022-01,1133.0,1
Atlanta,Amusement Parks and Arcades,Round One Entertainment,2022-02,1082.0,1
Atlanta,Beverage Manufacturing,Molson Coors Brewery,2022-02,10572.0,1
Atlanta,Beverage Manufacturing,Coca-Cola UNITED,2022-02,4140.0,1
Atlanta,Beverage Manufacturing,Reddy Ice,2022-02,3552.0,1
Atlanta,Chemical and Allied Products Merchant Wholesalers,Airgas,2022-02,1317.0,1
Atlanta,Drinking Places (Alcoholic Beverages),Marlow's Tavern,2022-02,16444.0,1
Atlanta,Drinking Places (Alcoholic Beverages),Smokey Bones,2022-02,10915.0,1
Atlanta,Freight Transportation Arrangement,ArcBest,2022-02,417.0,1
Atlanta,Freight Transportation Arrangement,J. B. Hunt Distribution,2022-02,340.0,1
Atlanta,Freight Transportation Arrangement,Old Dominion Freight Line,2022-02,180.0,1
Atlanta,Gasoline Stations,Chevron,2022-02,4466419.0,1
Atlanta,Gasoline Stations,Marathon,2022-02,2622706.0,1
Atlanta,Gasoline Stations,QuikTrip,2022-02,1416445.0,1
Atlanta,Gasoline Stations,Texaco,2022-02,1309960.0,1
Atlanta,Gasoline Stations,Kroger Fuel Center,2022-02,1241790.0,1
Atlanta,Gasoline Stations,BP,2022-02,1200622.0,1
Atlanta,Gasoline Stations,RaceTrac,2022-02,1159883.0,1
Atlanta,Gasoline Stations,Shell Oil,2022-02,1089299.0,1
Atlanta,Gasoline Stations,Sunoco,2022-02,1040861.0,1
Atlanta,Gasoline Stations,Enmarket,2022-02,973820.0,1
Atlanta,Gasoline Stations,Exxon Mobil,2022-02,960630.0,1
Atlanta,Gasoline Stations,Murphy USA,2022-02,905820.0,1
Atlanta,Gasoline Stations,CITGO,2022-02,583314.0,1
Atlanta,Gasoline Stations,Pilot Flying J,2022-02,482980.0,1
Atlanta,Gasoline Stations,Love's Travel Stops and Country Stores,2022-02,449991.0,1
Atlanta,Gasoline Stations,RaceWay,2022-02,277244.0,1
Atlanta,Gasoline Stations,Jet Food Store,2022-02,266665.0,1
Atlanta,Gasoline Stations,Valero Energy,2022-02,202401.0,1
Atlanta,Gasoline Stations,Circle K Gas,2022-02,184770.0,1
Atlanta,Gasoline Stations,Tom Thumb,2022-02,100174.0,1
Atlanta,Gasoline Stations,76,2022-02,48305.0,1
Atlanta,Gasoline Stations,Costco Gasoline,2022-02,48116.0,1
Atlanta,Gasoline Stations,Gas N Go,2022-02,22724.0,1
Atlanta,Gasoline Stations,Mobil,2022-02,22349.0,1
Atlanta,Gasoline Stations,Sam's Club Fuel Center,2022-02,20056.0,1
Atlanta,Grocery Stores,Kroger,2022-02,4055316.0,1
Atlanta,Grocery Stores,Publix Super Markets,2022-02,2154941.0,1
Atlanta,Grocery Stores,ALDI,2022-02,2106553.0,1
Atlanta,Grocery Stores,Circle K,2022-02,1140706.0,1
Atlanta,Grocery Stores,Food Lion,2022-02,845388.0,1
Atlanta,Grocery Stores,Food Depot,2022-02,784597.0,1
Atlanta,Grocery Stores,Ingles Markets,2022-02,761749.0,1
Atlanta,Grocery Stores,Piggly Wiggly,2022-02,461562.0,1
Atlanta,Grocery Stores,IGA,2022-02,439802.0,1
Atlanta,Grocery Stores,Sprint Food Store,2022-02,360560.0,1
Atlanta,Grocery Stores,Sprouts,2022-02,325559.0,1
Atlanta,Grocery Stores,H Mart,2022-02,271835.0,1
Atlanta,Grocery Stores,Flash Foods,2022-02,194982.0,1
Atlanta,Grocery Stores,Trader Joe's,2022-02,150893.0,1
Atlanta,Grocery Stores,Winn Dixie,2022-02,112582.0,1
Atlanta,Grocery Stores,Talpa Super Mercados,2022-02,107100.0,1
Atlanta,Grocery Stores,Wayfield,2022-02,101152.0,1
Atlanta,Grocery Stores,Lidl,2022-02,89335.0,1
Atlanta,Grocery Stores,Mapco,2022-02,87307.0,1
Atlanta,Grocery Stores,Earth Fare,2022-02,80720.0,1
Atlanta,Grocery Stores,Food City,2022-02,78865.0,1
Atlanta,Grocery Stores,Whole Foods Market,2022-02,66065.0,1
Atlanta,Grocery Stores,Food World,2022-02,56515.0,1
Atlanta,Grocery Stores,Friendly Express,2022-02,54739.0,1
Atlanta,Grocery Stores,Harveys Supermarket,2022-02,47665.0,1
Atlanta,Grocery and Related Product Merchant Wholesalers,Restaurant Depot,2022-02,21140.0,1
Atlanta,Grocery and Related Product Merchant Wholesalers,UNFI (United Natural Foods),2022-02,9349.0,1
Atlanta,Grocery and Related Product Merchant Wholesalers,Performance Foodservice,2022-02,2718.0,1
Atlanta,Interurban and Rural Bus Transportation,Greyhound,2022-02,3753.0,1
Atlanta,Other Amusement and Recreation Industries,Planet Fitness,2022-02,612953.0,1
Atlanta,Other Amusement and Recreation Industries,CrossFit,2022-02,208117.0,27
Atlanta,Other Amusement and Recreation Industries,Orangetheory Fitness,2022-02,136846.0,1
Atlanta,Other Amusement and Recreation Industries,LA Fitness,2022-02,119763.0,1
Atlanta,Other Amusement and Recreation Industries,Gold's Gym,2022-02,91847.0,1
Atlanta,Other Amusement and Recreation Industries,Anytime Fitness,2022-02,50849.0,1
Atlanta,Other Amusement and Recreation Industries,Burn Boot Camp,2022-02,45221.0,1
Atlanta,Other Amusement and Recreation Industries,Workout Anytime,2022-02,37200.0,1
Atlanta,Other Amusement and Recreation Industries,Pure Barre,2022-02,36907.0,1
Atlanta,Other Amusement and Recreation Industries,Crunch,2022-02,36016.0,1
Atlanta,Other Amusement and Recreation Industries,Club Pilates,2022-02,34373.0,1
Atlanta,Other Amusement and Recreation Industries,Get Air,2022-02,22761.0,1
Atlanta,Other Amusement and Recreation Industries,Snap Fitness,2022-02,22610.0,1
Atlanta,Other Amusement and Recreation Industries,Fit Body Boot Camp,2022-02,21583.0,1
Atlanta,Other Amusement and Recreation Industries,Catch Air,2022-02,20303.0,1
Atlanta,Other Amusement and Recreation Industries,American Bodyworks,2022-02,16976.0,1
Atlanta,Other Amusement and Recreation Industries,Onelife Fitness,2022-02,13267.0,1
Atlanta,Other Amusement and Recreation Industries,F45 Training,2022-02,12549.0,1
Atlanta,Other Amusement and Recreation Industries,Bodyplex,2022-02,12041.0,1
Atlanta,Other Amusement and Recreation Industries,Aqua Tots,2022-02,11929.0,1
Atlanta,Other Amusement and Recreation Industries,Fitness Together,2022-02,11019.0,1
Atlanta,Other Amusement and Recreation Industries,Launch Trampoline Park,2022-02,10846.0,1
Atlanta,Other Amusement and Recreation Industries,Sky Zone,2022-02,10799.0,1
Atlanta,Other Amusement and Recreation Industries,Urban Air Trampoline Park,2022-02,10590.0,1
Atlanta,Other Amusement and Recreation Industries,Lifetime Fitness,2022-02,10584.0,1
Atlanta,Other Support Activities for Transportation,PakMail,2022-02,348.0,1
Atlanta,Petroleum and Petroleum Products Merchant Wholesalers,Clipper Petroleum,2022-02,15196.0,1
Atlanta,Petroleum and Petroleum Products Merchant Wholesalers,Flyers Energy,2022-02,3411.0,1
Atlanta,RV (Recreational Vehicle) Parks and Recreational Camps,Jellystone Park Camp Resorts,2022-02,866.0,1
Atlanta,RV (Recreational Vehicle) Parks and Recreational Camps,KOA (Kampgrounds of America),2022-02,332.0,1
Atlanta,Restaurants and Other Eating Places,Subway,2022-02,5897209.0,1
Atlanta,Restaurants and Other Eating Places,McDonald's,2022-02,5252522.0,1
Atlanta,Restaurants and Other Eating Places,Wendy's,2022-02,3722693.0,1
Atlanta,Restaurants and Other Eating Places,Waffle House,2022-02,3100336.0,1
Atlanta,Restaurants and Other Eating Places,Chick-fil-A,2022-02,3053978.0,1
Atlanta,Restaurants and Other Eating Places,Burger King,2022-02,3037066.0,1
Atlanta,Restaurants and Other Eating Places,Zaxby's,2022-02,2612600.0,1
Atlanta,Restaurants and Other Eating Places,Domino's Pizza,2022-02,2491494.0,1
Atlanta,Restaurants and Other Eating Places,Taco Bell,2022-02,2460439.0,1
Atlanta,Restaurants and Other Eating Places,Dairy Queen,2022-02,2420558.0,1
Atlanta,Restaurants and Other Eating Places,Dunkin',2022-02,2347475.0,1
Atlanta,Restaurants and Other Eating Places,Starbucks,2022-02,2030009.0,1
Atlanta,Restaurants and Other Eating Places,Papa John's,2022-02,2005203.0,1
Atlanta,Restaurants and Other Eating Places,Popeyes Louisiana Kitchen,2022-02,1628387.0,1
Atlanta,Restaurants and Other Eating Places,KFC,2022-02,1254543.0,1
Atlanta,Restaurants and Other Eating Places,Firehouse Subs,2022-02,1246562.0,1
Atlanta,Restaurants and Other Eating Places,Arby's,2022-02,1223145.0,1
Atlanta,Restaurants and Other Eating Places,Hunt Brothers Pizza,2022-02,1209002.0,1
Atlanta,Restaurants and Other Eating Places,Sonic,2022-02,1181742.0,1
Atlanta,Restaurants and Other Eating Places,Bojangles',2022-02,1138835.0,1
Atlanta,Restaurants and Other Eating Places,Checkers Drive-In Restaurants,2022-02,1107661.0,1
Atlanta,Restaurants and Other Eating Places,Jimmy John's,2022-02,1085244.0,1
Atlanta,Restaurants and Other Eating Places,Jersey Mike's,2022-02,946258.0,1
Atlanta,Restaurants and Other Eating Places,Pizza Hut,2022-02,922643.0,1
Atlanta,Restaurants and Other Eating Places,Moe's Southwest Grill,2022-02,867873.0,1
Atlanta,Specialty Food Stores,Great American Cookies,2022-02,34181.0,1
Atlanta,Specialty Food Stores,It'sugar,2022-02,12922.0,1
Atlanta,Specialty Food Stores,Pretzelmaker,2022-02,6661.0,1
Atlanta,Specialty Food Stores,Daylight Donuts,2022-02,5701.0,1
Atlanta,Specialty Food Stores,Zion Market,2022-02,2980.0,1
Atlanta,Specialty Food Stores,Pelican's SnoBalls,2022-02,2955.0,1
Atlanta,Specialty Food Stores,Graze Craze,2022-02,1390.0,1
Atlanta,Specialty Food Stores,Pepper Palace,2022-02,1088.0,1
Atlanta,Spectator Sports,K1 Speed,2022-02,2703.0,1
Atlanta,Traveler Accommodation,Hampton,2022-02,345433.0,1
Atlanta,Traveler Accommodation,Fairfield Inn & Suites by Marriott,2022-02,263811.0,1
Atlanta,Traveler Accommodation,Quality Inn,2022-02,256007.0,1
Atlanta,Traveler Accommodation,Courtyard by Marriott,2022-02,244329.0,6
Atlanta,Traveler Accommodation,SpringHill Suites by Marriott,2022-02,167387.0,1
Atlanta,Traveler Accommodation,Hilton Garden Inn,2022-02,162048.0,1
Atlanta,Traveler Accommodation,La Quinta Inns & Suites,2022-02,129482.0,1
Atlanta,Traveler Accommodation,Days Inn,2022-02,121633.0,1
Atlanta,Traveler Accommodation,Hilton International,2022-02,117834.0,1
Atlanta,Traveler Accommodation,Country Inn & Suites by Radisson Americas,2022-02,112046.0,8
Atlanta,Traveler Accommodation,Marriott Hotels,2022-02,102906.0,1
Atlanta,Traveler Accommodation,Best Western,2022-02,96696.0,9
Atlanta,Traveler Accommodation,Country Inn & Suites By Radisson,2022-02,92068.0,1
Atlanta,Traveler Accommodation,Westin Hotels & Resorts,2022-02,90464.0,1
Atlanta,Traveler Accommodation,Motel 6,2022-02,89950.0,1
Atlanta,Traveler Accommodation,Super 8,2022-02,88626.0,1
Atlanta,Traveler Accommodation,Econo Lodge,2022-02,84333.0,1
Atlanta,Traveler Accommodation,Comfort Suites,2022-02,82880.0,1
Atlanta,Traveler Accommodation,Residence Inn by Marriott,2022-02,82459.0,1
Atlanta,Traveler Accommodation,Extended Stay America,2022-02,80126.0,1
Atlanta,Traveler Accommodation,DoubleTree by Hilton,2022-02,75804.0,2
Atlanta,Traveler Accommodation,Holiday Inn,2022-02,74305.0,1
Atlanta,Traveler Accommodation,Sonesta Hotels & Resorts,2022-02,72057.0,4
Atlanta,Traveler Accommodation,Home2 Suites,2022-02,70801.0,1
Atlanta,Traveler Accommodation,Homewood Suites by Hilton,2022-02,66055.0,1
Atlanta,Waste Collection,1-800 Got Junk,2022-02,186.0,1
Atlanta,Waste Treatment and Disposal,Republic Services,2022-02,1001.0,1
Atlanta,Amusement Parks and Arcades,Round One Entertainment,2022-03,1208.0,1
Atlanta,Beverage Manufacturing,Molson Coors Brewery,2022-03,12374.0,1
Atlanta,Beverage Manufacturing,Coca-Cola UNITED,2022-03,4821.0,1
Atlanta,Beverage Manufacturing,Reddy Ice,2022-03,4236.0,1
Atlanta,Chemical and Allied Products Merchant Wholesalers,Airgas,2022-03,1517.0,1
Atlanta,Drinking Places (Alcoholic Beverages),Marlow's Tavern,2022-03,18729.0,1
Atlanta,Drinking Places (Alcoholic Beverages),Smokey Bones,2022-03,11786.0,1
Atlanta,Freight Transportation Arrangement,ArcBest,2022-03,479.0,1
Atlanta,Freight Transportation Arrangement,J. B. Hunt Distribution,2022-03,368.0,1
Atlanta,Freight Transportation Arrangement,Old Dominion Freight Line,2022-03,209.0,1
Atlanta,Gasoline Stations,Chevron,2022-03,5959271.0,1
Atlanta,Gasoline Stations,Marathon,2022-03,3274755.0,1
Atlanta,Gasoline Stations,QuikTrip,2022-03,1803924.0,1
Atlanta,Gasoline Stations,Texaco,2022-03,1676607.0,1
Atlanta,Gasoline Stations,Kroger Fuel Center,2022-03,1541769.0,1
Atlanta,Gasoline Stations,RaceTrac,2022-03,1540459.0,1
Atlanta,Gasoline Stations,BP,2022-03,1511725.0,1
Atlanta,Gasoline Stations,Shell Oil,2022-03,1353121.0,1
Atlanta,Gasoline Stations,Sunoco,2022-03,1345202.0,1
Atlanta,Gasoline Stations,Enmarket,2022-03,1200878.0,1
Atlanta,Gasoline Stations,Exxon Mobil,2022-03,1185499.0,1
Atlanta,Gasoline Stations,Murphy USA,2022-03,1154461.0,1
Atlanta,Gasoline Stations,CITGO,2022-03,741001.0,1
Atlanta,Gasoline Stations,Pilot Flying J,2022-03,604411.0,1
Atlanta,Gasoline Stations,Love's Travel Stops and Country Stores,2022-03,577403.0,1
Atlanta,Gasoline Stations,RaceWay,2022-03,348015.0,1
Atlanta,Gasoline Stations,Jet Food Store,2022-03,339101.0,1
Atlanta,Gasoline Stations,Valero Energy,2022-03,256057.0,1
Atlanta,Gasoline Stations,Circle K Gas,2022-03,246856.0,1
Atlanta,Gasoline Stations,Tom Thumb,2022-03,134949.0,1
Atlanta,Gasoline Stations,Costco Gasoline,2022-03,65035.0,1
Atlanta,Gasoline Stations,76,2022-03,61492.0,1
Atlanta,Gasoline Stations,Gas N Go,2022-03,31305.0,1
Atlanta,Gasoline Stations,Mobil,2022-03,31164.0,1
Atlanta,Gasoline Stations,Sam's Club Fuel Center,2022-03,25848.0,1
Atlanta,Grocery Stores,Kroger,2022-03,4275274.0,1
Atlanta,Grocery Stores,Publix Super Markets,2022-03,2377243.0,1
Atlanta,Grocery Stores,ALDI,2022-03,2323361.0,1
Atlanta,Grocery Stores,Circle K,2022-03,1265233.0,1
Atlanta,Grocery Stores,Food Lion,2022-03,905777.0,1
Atlanta,Grocery Stores,Food Depot,2022-03,827883.0,1
Atlanta,Grocery Stores,Ingles Markets,2022-03,819741.0,1
Atlanta,Grocery Stores,IGA,2022-03,479029.0,1
Atlanta,Grocery Stores,Piggly Wiggly,2022-03,478358.0,1
Atlanta,Grocery Stores,Sprint Food Store,2022-03,386282.0,1
Atlanta,Grocery Stores,Sprouts,2022-03,358479.0,1
Atlanta,Grocery Stores,H Mart,2022-03,281688.0,1
Atlanta,Grocery Stores,Flash Foods,2022-03,212044.0,1
Atlanta,Grocery Stores,Trader Joe's,2022-03,156311.0,1
Atlanta,Grocery Stores,Winn Dixie,2022-03,122908.0,1
Atlanta,Grocery Stores,Talpa Super Mercados,2022-03,114543.0,1
Atlanta,Grocery Stores,Wayfield,2022-03,106972.0,1
Atlanta,Grocery Stores,Lidl,2022-03,104541.0,1
Atlanta,Grocery Stores,Mapco,2022-03,95293.0,1
Atlanta,Grocery Stores,Earth Fare,2022-03,89904.0,1
Atlanta,Grocery Stores,Food City,2022-03,82032.0,1
Atlanta,Grocery Stores,Whole Foods Market,2022-03,68932.0,1
Atlanta,Grocery Stores,Friendly Express,2022-03,60630.0,1
Atlanta,Grocery Stores,Food World,2022-03,60220.0,1
Atlanta,Grocery Stores,Harveys Supermarket,2022-03,52950.0,1
Atlanta,Grocery and Related Product Merchant Wholesalers,Restaurant Depot,2022-03,25428.0,1
Atlanta,Grocery and Related Product Merchant Wholesalers,UNFI (United Natural Foods),2022-03,11487.0,1
Atlanta,Grocery and Related Product Merchant Wholesalers,Performance Foodservice,2022-03,3288.0,1
Atlanta,Interurban and Rural Bus Transportation,Greyhound,2022-03,4479.0,1
Atlanta,Other Amusement and Recreation Industries,Planet Fitness,2022-03,594170.0,1
Atlanta,Other Amusement and Recreation Industries,CrossFit,2022-03,200023.0,29
Atlanta,Other Amusement and Recreation Industries,Orangetheory Fitness,2022-03,140948.0,1
Atlanta,Other Amusement and Recreation Industries,LA Fitness,2022-03,117209.0,1
Atlanta,Other Amusement and Recreation Industries,Gold's Gym,2022-03,90718.0,1
Atlanta,Other Amusement and Recreation Industries,Anytime Fitness,2022-03,48887.0,1
Atlanta,Other Amusement and Recreation Industries,Burn Boot Camp,2022-03,46736.0,1
Atlanta,Other Amusement and Recreation Industries,Pure Barre,2022-03,37316.0,1
Atlanta,Other Amusement and Recreation Industries,Workout Anytime,2022-03,36860.0,1
Atlanta,Other Amusement and Recreation Industries,Crunch,2022-03,35563.0,1
Atlanta,Other Amusement and Recreation Industries,Club Pilates,2022-03,34577.0,1
Atlanta,Other Amusement and Recreation Industries,Get Air,2022-03,23326.0,1
Atlanta,Other Amusement and Recreation Industries,Catch Air,2022-03,22460.0,1
Atlanta,Other Amusement and Recreation Industries,Fit Body Boot Camp,2022-03,22318.0,1
Atlanta,Other Amusement and Recreation Industries,Snap Fitness,2022-03,21016.0,1
Atlanta,Other Amusement and Recreation Industries,American Bodyworks,2022-03,17208.0,1
Atlanta,Other Amusement and Recreation Industries,Sky Zone,2022-03,13781.0,1
Atlanta,Other Amusement and Recreation Industries,Onelife Fitness,2022-03,13102.0,1
Atlanta,Other Amusement and Recreation Industries,Launch Trampoline Park,2022-03,12934.0,1
Atlanta,Other Amusement and Recreation Industries,F45 Training,2022-03,12712.0,1
Atlanta,Other Amusement and Recreation Industries,Bodyplex,2022-03,12698.0,1
Atlanta,Other Amusement and Recreation Industries,Urban Air Trampoline Park,2022-03,12604.0,1
Atlanta,Other Amusement and Recreation Industries,Aqua Tots,2022-03,11657.0,1
Atlanta,Other Amusement and Recreation Industries,Topgolf,2022-03,11184.0,1
Atlanta,Other Amusement and Recreation Industries,Fitness Together,2022-03,11026.0,1
Atlanta,Other Support Activities for Transportation,PakMail,2022-03,418.0,1
Atlanta,Petroleum and Petroleum Products Merchant Wholesalers,Clipper Petroleum,2022-03,17822.0,1
