host_city_canonical,year_month,avg_temp_c,sum_cdd_c,sum_hdd_c,avg_rh_pct,sum_precip_hundredths_mm,day_station_rows
Kansas City,2022-07,27.249435483870965,1107.0235000000002,0.0,65.91336532258062,37348.8,124
Kansas City,2022-08,25.711693548387107,918.4553000000004,0.0,70.31459193548388,36157.0,124
Kansas City,2022-09,21.743416666666665,465.44180000000017,56.3786,62.21663333333333,12186.4,120
Kansas City,2022-10,14.578064516129036,79.6485,544.0305000000002,53.50345241935483,21870.0,124
Kansas City,2022-11,6.672666666666666,11.714300000000001,1412.5617000000002,66.63359500000001,37911.49999999999,120
Kansas City,2022-12,1.0932258064516127,0.0,2134.206600000001,70.80781451612901,12653.400000000001,124
Kansas City,2023-01,2.57790322580645,0.0,1954.1688999999997,74.39844516129037,17784.500000000007,124
Kansas City,2023-02,4.342142857142855,0.0,1578.8834000000004,64.30392232142856,32660.899999999994,112
Kansas City,2023-03,6.940887096774193,8.5882,1435.3104999999994,68.71235483870969,23403.399999999998,124
Kansas City,2023-04,13.776583333333338,31.697700000000005,578.7478000000001,52.95795083333333,17400.1,120
Kansas City,2023-05,19.765725806451613,306.3518000000001,125.94860000000001,63.6015362903226,29457.79999999999,124
Kansas City,2023-06,24.290166666666675,712.6969999999998,4.0439,62.53573416666667,13688.099999999999,120
Kansas City,2023-07,26.317419354838712,984.7623999999993,0.0,68.59459193548385,39950.90000000001,124
